0.00847,0.00439,-0.01121,0.01013,-0.00371,-0.00111,0.00037,-0.01119,-0.00151,-0.0092,0.01694,0.00864,0.00158,-0.00251,-0.00026,0.00988,0.02339,-0.00607
0.00286,-0.00641,-0.00861,0.00652,-0.00856,-0.01515,0.00439,-0.01373,0.00407,0.00598,-0.00251,-0.0065,-0.00061,-0.02149,0.01072,0.01026,-0.00179,-0.01202
-0.00929,-0.0036,0.00932,-0.0005,0.01222,0.00195,-0.00562,-0.002,-0.00513,-0.00392,-0.00585,-0.00896,0.00343,-0.00553,-0.00784,-0.01424,0.01178,-0.00684
-0.0018,0.00748,-0.00783,0.00633,-0.00108,-0.00647,0.00277,-0.00529,-0.00681,-0.00266,-0.00355,0.0101,0.00532,0.00235,-0.00505,-0.01064,-0.00969,-0.01081
0.00195,0.00304,0.00795,-0.0113,-0.0001,0.00382,0.01157,-0.00238,-0.00548,-0.00166,-0.00344,-0.00631,-0.00212,0.00703,0.00949,-0.00468,0.00472,-0.00578
-0.00097,-0.00694,0.00546,-0.01185,-0.00626,0.00167,0.01611,0.00072,-0.01331,-0.00079,-0.01018,0.00271,0.00644,-0.00524,-0.00223,0.00082,0.00476,-0.00722
0.00463,-0.00552,-0.00301,0.02897,0.01983,-0.04188,0.00883,0.00053,0.01895,0.02121,-0.01608,0.01422,-0.00731,0.0273,-0.03923,0.02865,-0.00055,-0.01659
0.001,-0.00914,0.0081,-0.00737,-0.00739,0.00199,0.0055,0.00496,-0.0062,-0.00196,-0.00394,-0.00267,0.00645,-0.00033,0.00068,0.00195,-0.00144,-0.00844
-0.00385,-0.0058,0.00101,0.00462,-0.00173,-0.00496,-0.00047,0.00207,-0.00023,0.00018,0.00483,0.0033,-0.00242,-0.00022,-0.00113,-0.00198,0.00213,-0.00065
0.00393,-0.00669,0.00931,0.00351,-0.00295,-0.00091,0.00318,-0.00019,-0.00259,0.00212,0.00795,-0.00499,-0.00551,0.00172,0.00344,-0.00246,-0.00092,-0.00881
-0.01468,0.00109,-0.01287,0.00332,0.00665,0.00186,-0.0031,0.00574,-0.00896,-0.00184,0.00399,0.00282,-0.00612,-0.00247,0.00336,0.00557,-0.00397,-0.00876
0.00374,0.01236,0.02115,-0.01468,0.00765,-0.00613,0.00925,0.0085,-0.00286,-0.00675,0.00855,-0.02669,-0.01954,-0.00227,-0.0163,-0.01096,0.00247,-0.01092
0.00458,0.00386,0.01416,-0.00251,0.00205,-0.00244,-0.007,-0.00469,-0.00456,-0.00437,0.0003,0.00434,0.00106,0.00196,-0.00363,-0.00548,-0.01509,-0.01445
0.00014,-0.00177,-0.01081,-0.00758,-0.00436,-0.00194,0.00126,-0.00924,0.00717,-0.00852,0.01064,-0.01237,-0.00468,-0.00284,-0.00045,0.0123,0.01575,-0.00701
-0.00243,-0.0068,0.00214,0.0006,-0.01322,-0.01263,-0.00319,-0.00939,0.00334,-0.0065,-0.00679,0.00105,0.00043,0.00694,-0.01038,-0.00503,0.00468,-0.00745
0.0002,0.00363,-0.01271,-0.00198,-0.01876,-0.00991,-0.00484,0.01353,0.00607,-0.00546,0.00163,-0.01293,-0.02426,-0.00294,0.00864,-0.00179,0.00872,-0.00799
0.0058,-0.00275,0.00019,0.01101,0.01141,0.00911,-0.00272,-0.01029,-0.00533,-0.0152,-0.00696,0.00255,0.0019,0.00564,-0.00194,-0.01089,-0.00254,-0.01021
0.01456,0.01526,-0.02286,-0.00585,-0.01895,0.0043,-0.01571,-0.00463,-0.01786,-0.01135,0.01453,0.0018,-0.00551,-0.00384,0.00881,0.0185,0.03215,-0.00613
0.00275,-0.00549,0.00136,0.00435,0.00354,-0.0033,-0.00246,0.0031,-0.00285,-0.01799,0.00163,0.00413,0.01164,-0.00666,-0.01384,-0.01277,-0.02193,-0.01569
0.00502,0.01154,-0.01627,-0.00664,-0.00715,0.00428,0.01221,-0.00162,-0.00739,0.00441,0.0102,0.00064,-0.00843,-0.00581,-0.01492,-0.00332,-0.01797,-0.01527
0.00427,0.00206,0.00548,0.00257,0.0036,-0.00581,-0.01049,-0.0293,-0.00396,0.02205,0.01024,-0.0007,-0.00169,-0.00079,-0.01111,-0.01015,0.01287,-0.0092
-0.02113,0.00164,-0.01049,0.00503,-0.00136,-0.0052,0.00231,0.01812,-0.0075,-0.00021,-0.01616,0.01473,0.00846,-0.00605,-0.00229,0.00537,-0.00989,-0.00884
-0.00583,-0.00013,-0.00077,0.00247,-0.00826,-0.01317,-0.00559,-0.01261,0.00715,-0.00286,-0.01302,-0.00988,0.0049,0.00455,-0.00496,-0.00894,0.00093,-0.00777
0.00151,0.007,-0.01366,0.00534,0.00435,-0.00454,-4.0e-5,-0.00483,-0.00488,-0.00286,-0.01328,0.00935,-0.00588,-0.01503,-0.00324,-0.00136,-0.00609,-0.01174
-0.00415,0.00399,-0.01098,-0.00542,0.0,0.00029,0.01189,0.00323,0.00445,-0.00865,0.00533,-0.00995,0.00478,0.00262,-0.00532,0.00515,-0.00624,-0.01025
-0.00481,-0.00518,-0.00612,-0.0062,0.00888,-0.00181,0.00757,-0.0054,0.00626,-0.00177,0.0008,-0.00711,0.00361,0.00279,0.00621,0.00428,0.00946,-0.00673
0.00713,-0.00219,-0.00745,0.00216,-0.00161,-0.00107,-0.01303,0.00047,-0.00433,-0.0162,0.00216,0.01174,0.0011,-0.00486,-0.0108,-0.00923,-0.00334,-0.01221
0.01036,0.00292,-0.01023,0.00808,-1.0e-5,-0.00039,0.00746,-0.00584,-0.00284,-0.00238,0.00478,0.00951,0.00739,-0.00398,0.00534,0.01025,0.02356,-0.0038
0.01881,0.01439,0.00429,0.00716,0.01489,-0.01355,-0.00542,-0.00875,0.01223,0.00639,-0.00294,-0.01763,-0.00037,-0.01103,-0.02134,-0.01826,0.00728,-0.01259
0.01087,-0.00017,0.00316,-0.00362,0.00801,0.00197,0.00229,0.00562,-0.00192,-0.00628,-0.00391,0.00024,0.01424,0.00163,-0.00332,-0.00917,-0.00098,-0.00929
0.00162,-0.00246,-0.0103,0.00105,-0.00199,-0.00915,-0.00458,0.01272,-0.00506,0.00588,0.00199,0.00915,-0.00531,0.00087,0.0021,0.00415,0.0108,-0.00713
0.01181,0.00283,-0.00507,0.00511,-0.00644,0.00197,0.0018,-0.00076,0.00428,0.00063,0.00701,-0.00712,-0.00033,-0.00292,-0.00473,0.00672,-0.00561,-0.01239
0.01441,0.00635,0.00634,0.00575,0.00695,-0.00815,-0.00521,-0.01759,-0.00724,-0.00281,0.00265,0.00351,-0.01078,-0.00101,0.01314,0.00581,-0.0003,-0.00983
-0.00295,0.00155,-0.00249,0.00056,-0.005,0.00251,-0.00754,0.00955,-0.00272,0.00419,0.00568,-0.00114,0.00487,0.00584,0.00825,0.00328,0.01329,-0.00673
0.00514,0.01014,-0.02221,-0.01634,0.00302,0.03141,-0.01004,0.00941,0.0172,-0.03046,-0.01098,0.00029,-0.00317,-0.00633,0.00603,-0.01466,-0.0205,-0.015
-0.00098,-0.0005,0.00579,-0.00306,-0.01422,-0.00509,-0.00396,0.00972,0.0079,0.00352,-0.00388,-0.001,0.00024,-0.01047,-0.00486,0.0017,-0.00074,-0.0092
-0.01256,-0.00546,-0.01456,-0.00993,-0.00466,0.00842,-0.00152,0.01233,0.00216,0.00639,0.01,0.00259,0.00628,-0.00093,-0.00615,0.00552,-0.0068,-0.00984
-0.00019,-0.00551,-0.00854,-0.00456,-0.00794,-0.00534,-0.00238,-0.00709,0.01621,0.00944,0.00269,-0.0026,-0.02003,-0.00821,0.00244,-0.00025,-0.0108,-0.00992
-0.01199,-0.0029,-0.00141,-0.00235,0.0072,0.01797,0.01254,0.00894,0.00217,-0.00414,0.00228,0.00448,-0.0036,0.00721,-0.0152,-0.00459,0.01152,-0.00612
0.00271,-0.00379,-0.00043,0.00246,-0.00231,0.00175,0.00696,-0.00756,2.0e-5,-0.00732,0.00621,0.00394,0.00014,0.0055,0.00115,-0.00172,0.00363,-0.00836
-0.00067,-0.00633,0.00481,0.00377,-0.00262,-0.00154,0.0024,0.01054,0.00256,-0.01086,-0.01906,0.00124,0.00641,0.01193,0.00941,-0.01091,0.00241,-0.00533
-0.00274,-0.00069,0.00726,0.00261,-0.00707,-0.00444,0.01834,-0.003,-0.00141,-0.00256,0.0009,-0.01179,-0.01498,0.00076,-0.00771,-0.0061,-0.00139,-0.00796
-0.00782,-0.00467,-0.00423,-0.00465,0.00131,-0.00474,0.00265,0.00182,0.00745,-0.01405,-0.00565,-0.00459,-0.00451,0.01181,-0.00113,-0.00925,0.00129,-0.00518
0.01568,0.00109,-0.01079,-1.0e-5,-0.00831,0.00048,0.0005,0.00786,-0.00571,-0.00723,-0.01383,0.00389,-0.00311,0.01439,0.00132,-0.00725,0.00242,-0.00952
0.02312,0.01996,0.00192,-0.01182,0.00299,-0.00187,0.00797,-0.00794,0.00059,0.02554,-0.0036,-1.0e-5,0.01072,0.0099,0.00173,-0.005,0.00504,-0.01155
0.00459,0.00451,-0.00787,0.00336,-0.00041,-0.00738,0.01411,0.01268,0.00314,-0.00268,0.01348,0.02297,0.00721,0.00327,-0.00276,-0.00134,0.02593,-0.0043
-0.01106,-0.00619,-0.0067,0.00393,-0.01289,0.00565,-0.00025,-0.00025,0.00708,0.00044,0.00717,-0.01588,0.00031,0.00079,-0.00841,-0.01501,-0.01492,-0.00951
-0.00244,0.00125,0.00287,-0.00435,0.00225,-0.00038,-0.00942,0.00025,-0.01222,-0.0092,0.00303,-0.00481,-0.00078,0.00081,0.00094,-0.00425,-0.00576,-0.01018
-0.00799,-0.01393,-0.00229,-0.00327,0.01129,0.01312,-0.00548,0.01498,-0.01238,-0.01473,0.00506,-0.00556,0.01587,0.00434,-0.01466,-0.00633,4.0e-5,-0.01145
0.0085,-0.00306,0.00454,-0.00753,-0.00529,0.00289,-0.00576,0.00896,-0.00057,-0.001,0.00464,-0.01045,-0.02457,0.00047,-0.00481,-0.01829,-0.00245,-0.00933
-0.00264,-0.005,0.00608,0.00511,0.00028,0.00673,0.0167,0.00256,-0.00346,-0.00548,-0.0012,0.0121,0.01028,-0.00702,-0.01713,-0.01084,0.00902,-0.01053
-0.01782,-0.00728,0.00432,-0.00059,0.00663,0.00383,-0.00849,0.01661,-0.01411,-0.00899,0.01252,-0.02088,-0.00593,0.01575,-0.00515,-0.01377,0.00472,-0.00677
0.01615,-0.00286,-0.01236,-0.00763,0.02442,0.00905,0.00621,-0.00145,-0.00163,0.00076,-0.00361,0.01158,0.00688,0.00306,0.00138,-0.0054,0.00967,-0.00926
-0.01565,-0.01298,-0.00875,0.01326,0.01138,-0.00489,0.0124,0.01622,0.00581,-0.0071,-0.0083,-0.01268,0.00243,-0.00554,-0.02037,0.01117,0.01229,-0.00702
-0.01481,0.0039,-0.00517,-0.00213,0.00628,0.00777,-0.02879,0.00525,0.00213,-0.02137,0.00651,-0.0033,0.01647,0.00865,-0.00296,-0.00937,0.00238,-0.00998
0.0093,-0.01788,-0.0003,0.00962,-0.01735,0.00296,0.01562,-0.01447,-1.0e-5,-0.01447,-0.00815,0.00503,0.01314,-0.00334,-0.01962,-0.01334,-0.00925,-0.01331
-0.01893,0.03452,0.01912,-0.0172,-0.01317,0.01902,-0.00587,0.01626,0.02051,0.02534,0.00122,0.01022,-0.02439,-0.02274,-0.01661,-0.00639,0.04129,-0.00832
0.01211,-0.00802,0.0065,0.01578,-0.00987,0.01297,-0.00525,0.01568,0.0014,-0.0209,-0.00771,-0.00406,0.01544,0.00248,-0.00416,-0.00343,-0.00174,-0.01028
-0.00584,0.00205,-0.00103,-0.0006,0.00181,-0.00459,-0.01411,0.00807,-0.01847,-0.00117,-0.00067,-0.00786,0.02255,0.0015,0.00484,-0.00785,-0.00017,-0.00868
0.00104,0.00549,0.00142,0.00805,-0.00818,0.0002,-0.00137,0.00124,0.00498,0.0015,0.00522,-0.00333,0.00534,0.00085,-0.00508,0.00586,0.01918,-0.00785
-0.00517,-0.01031,0.00841,-0.00333,0.02865,-0.02916,-0.01076,0.03668,-0.00118,0.01264,-0.01071,-0.01055,0.00529,-0.0029,-0.03181,0.02614,0.01144,-0.0092
0.00079,0.00543,-0.00635,0.01508,0.00935,0.00045,0.00377,0.00451,-0.00439,-0.00799,0.0103,0.00351,-0.00281,0.00606,0.00439,0.00706,0.01358,-0.00531
-0.00492,0.00706,0.0006,-0.00375,0.01544,0.00499,-0.00744,0.00552,-0.00821,-0.00205,0.00906,-0.00713,-0.00661,0.00678,-0.00498,-0.00993,0.00565,-0.0089
0.01093,0.00896,-0.02,0.01483,-0.00725,-0.01382,-0.00088,-0.00177,-0.00678,-0.00528,-0.00311,-0.00364,-0.02229,0.00397,0.01245,-0.00706,0.01526,-0.00609
-0.00179,0.00601,-0.0064,-0.00891,0.00986,0.0073,0.01363,-0.00093,-0.00854,-0.00477,-0.00223,-0.00132,0.00096,-0.01254,-0.00338,-0.01338,-0.03306,-0.0151
0.01452,0.00887,0.01263,0.01323,-0.00605,0.00256,0.00547,-0.01193,0.01214,-0.00874,-0.00147,0.00569,-0.01023,0.00248,-0.00418,-0.01131,0.00019,-0.01022
-0.00049,-0.00012,0.01034,0.00137,-0.00069,0.0034,-0.01149,0.00283,-0.01632,-0.00579,-0.00306,0.00428,0.00904,-0.00261,0.00154,-0.00581,0.01095,-0.0086
-0.00233,-0.01058,-0.01585,0.00712,-0.00943,0.00925,0.0052,0.00099,-0.00422,0.00317,0.01544,0.00166,0.00723,-0.00129,-0.00093,0.014,0.00818,-0.00878
0.0016,0.00038,0.00466,0.0087,-0.00996,0.00612,0.001,0.0046,-0.00241,-0.01364,0.0052,-0.00374,0.0103,0.01645,-0.00657,-0.00181,0.02254,-0.00437
0.01194,0.00171,0.0048,0.00736,-0.0085,-0.00125,0.00612,-0.01155,-0.00501,0.00509,0.00531,-0.00576,-0.00231,-0.00418,0.00309,0.01468,-0.00605,-0.01192
-0.00082,0.00347,0.01339,0.018,0.02094,0.03786,0.00203,0.00805,0.00934,-0.00325,-0.00567,-0.00716,0.00111,0.00646,-0.00363,-0.00054,0.01444,-0.00512
-0.00177,-0.01551,-0.01023,-0.00308,-0.0108,0.00615,0.00265,0.0041,0.00072,0.00539,0.00793,-0.01323,-0.00194,-0.00256,-0.00062,0.00266,-0.00186,-0.00746
-0.012,-0.00222,0.01103,-0.00687,-0.00311,0.0049,0.00968,0.00205,-0.00665,0.0062,0.00145,-0.00522,-0.01599,0.00742,-0.01547,-0.01118,-0.00454,-0.00876
-0.01042,0.01572,-0.01595,-0.00448,0.00023,0.0029,0.00054,0.00053,0.00994,0.00188,0.00608,-0.00032,-0.01108,-0.00101,-0.01901,-0.0042,-0.01932,-0.01429
0.00172,-0.01188,-0.0057,0.00599,-0.0043,0.00548,-0.00087,0.00352,-0.0101,-0.00206,-0.00253,0.01072,0.00658,-0.01287,-0.01761,-0.00739,-0.01997,-0.01357
-0.00064,-0.00732,-0.00475,-0.00654,0.01143,0.00414,-0.00148,0.0118,0.00111,-0.0198,0.011,0.00509,0.01547,-0.01898,-0.00611,-0.00883,-0.01931,-0.01313
0.02429,-0.00146,-0.00833,0.01016,-0.02413,-0.00392,-0.00971,0.00168,-0.00942,0.00079,-0.00971,-0.00529,0.00859,-0.00163,-0.00184,-0.00425,0.01091,-0.01056
-0.001,-0.00604,0.0135,0.00273,-0.02285,-0.00684,-0.01017,-0.0116,-0.00011,-0.00474,-0.00364,-0.00854,-0.02158,-0.00101,-0.00838,0.00313,-0.00905,-0.00914
-0.01082,-0.00652,0.0056,0.01029,0.00941,0.0026,0.00151,-0.00563,-0.00144,-0.00511,-0.00728,0.00427,0.00301,0.0038,0.00076,-0.00862,-0.00835,-0.00829
-0.01262,-0.00046,-0.00061,-0.00382,-0.00971,0.00084,-0.0145,0.01661,-0.00065,0.01279,0.01219,-0.00343,0.00111,0.00058,0.0058,0.00198,-0.00337,-0.00826
0.00623,-0.00503,-0.00706,-0.00089,0.00289,0.00177,0.00058,-0.00521,-0.00208,-0.00772,0.01184,0.00185,-0.00059,-1.0e-5,-0.00793,-0.00497,-0.01753,-0.01458
-0.00694,-0.0078,0.00366,0.00097,-0.00968,0.01053,-0.00267,-0.00447,-0.00094,0.00139,0.00367,0.00159,-0.00348,-0.00552,-0.00348,-0.00097,0.00234,-0.0066
-0.0187,0.00727,-0.00456,0.01788,0.00432,0.00175,0.0282,-0.01086,-0.00778,-0.00134,0.00915,-0.0079,0.00073,0.01012,0.00052,0.00686,-0.00172,-0.00582
0.0069,0.00712,0.0009,-0.00632,0.00788,0.00061,0.00445,-0.01091,0.0079,-0.00353,-0.00137,0.00438,-0.0029,-0.00665,-0.00123,-0.00275,-0.00605,-0.00955
0.00742,0.01482,-0.0019,-0.00298,0.00853,-0.00366,-0.0052,-0.01243,-0.0005,-0.00397,0.01218,0.00348,-0.00232,-0.00861,-0.01036,-0.00465,-0.01712,-0.01587
-0.01055,0.00723,-0.00872,0.0109,0.01193,0.00293,0.0062,0.00059,0.00475,0.00125,0.00354,0.00407,-0.00543,0.00622,0.00408,0.00705,0.00042,-0.0101
-0.00037,0.0066,0.01083,0.00896,-0.00767,-0.01225,-0.00368,-0.00054,0.00102,0.00023,0.02895,-0.01413,-0.01824,-0.01506,-0.01014,-0.00389,0.00572,-0.01036
0.00603,0.00448,-0.00608,-0.00059,0.00143,-0.00632,0.01157,-0.01048,-0.00076,0.00222,0.00809,0.00272,-0.00635,-0.00393,0.00029,0.00683,0.01139,-0.00613
0.03109,0.02022,-0.00634,0.00208,-0.0111,-0.01399,0.01003,-0.01287,0.01311,0.00011,-0.01119,-0.01048,-0.00511,-0.00135,-0.01048,-0.01518,0.00941,-0.01197
0.00301,0.00573,-0.00268,-0.01368,-0.00183,0.00097,-0.00173,0.01132,-0.00227,-0.00192,0.00306,-0.01309,0.00504,0.00014,-0.00279,0.00568,-0.00374,-0.00963
0.01259,0.00647,-0.00233,0.00472,0.00293,0.00153,0.00287,-0.00995,0.00142,-0.00708,-0.0032,0.00521,0.00241,0.00678,0.00649,-0.00033,-0.00184,-0.01018
0.00439,0.00206,0.0004,0.01323,-0.00321,-0.00468,-0.00614,0.00793,-0.0104,-0.00684,0.01249,0.00224,0.00767,-0.00228,-0.01267,0.00277,0.00911,-0.01184
-0.01436,-0.01036,0.00601,-0.00578,0.0026,-0.00446,0.00254,0.00243,-0.00202,-0.0006,0.0111,-0.00684,-0.00433,0.00912,0.00596,0.00845,0.01846,-0.00436
0.01133,0.00991,0.00641,0.0079,-0.00764,-0.00926,-0.00463,0.00071,0.01483,-0.01885,-0.01275,-0.00214,-0.0094,-0.00921,0.01067,-4.0e-5,-0.02119,-0.01385
-0.01438,-0.00865,0.00805,-0.00522,0.00348,0.00634,-0.00724,0.00344,-0.0033,-0.00194,-0.0053,-0.01524,-0.00435,0.00909,0.00365,-0.00304,-0.00545,-0.00597
0.02008,0.01908,0.00509,0.01609,0.00264,-0.00251,-0.00671,-0.00791,-0.00453,-0.00915,0.00118,0.00063,-0.02256,0.00809,0.01051,0.00611,-0.00043,-0.01009
0.0035,-0.00678,0.00381,0.02038,0.0056,0.00612,-0.00559,-0.00675,0.01363,0.00398,0.00629,-0.00514,0.00916,-0.0005,-0.00753,-0.00617,0.01583,-0.00742
-0.00494,-0.02052,0.01191,0.00231,0.00419,0.0064,0.01738,-0.00441,-0.01086,0.00784,-0.0005,-0.01138,-0.01612,0.00075,-0.0163,-0.00496,0.00565,-0.00751
0.01037,0.0091,0.01469,0.00282,0.01419,-0.00367,0.00939,-0.00251,-0.01384,0.00591,-0.00072,0.00611,0.00641,-0.00871,0.00146,0.00262,-0.00208,-0.01165
-0.00855,0.0016,-0.02473,-0.0117,-0.00756,0.0025,0.00169,0.0078,-0.00195,0.00572,0.01701,-0.00492,-0.00812,0.0037,-0.01835,-0.00477,-0.01208,-0.01426
0.00187,-0.00623,0.01041,-0.0039,-0.01541,0.00201,0.00453,0.00329,-0.01022,0.01184,0.00473,0.00036,-0.0118,-0.00446,-0.00673,-0.0078,-0.00749,-0.00995
-0.00374,-0.0095,0.00821,0.00333,0.00907,0.00839,-0.00228,0.01027,0.01,-0.0118,-0.00353,-0.00493,-0.00131,0.00171,0.00708,0.00387,-0.00012,-0.009
