0.00360158	0.002763523158
0.013420323	0.009426707158
0.028340942	0.021119602158
0.051579029	0.033918138158
0.078304956	0.056112664158
0.118366878	0.080129196158
0.161717798	0.118974356158
0.242886668	0.156097738158
0.305246678	0.217770451158
0.40126084	0.288455567158
0.500425238	0.389954096158
0.636462782	0.492481100158
0.865429092	0.614382295158
1.187759469	0.744030699158
1.567789781	0.957324555158
1.775868113	1.513568986158
1.997434967	1.972149388658
2.441445155	2.205118222158
3.025163182	2.467969433158
3.850405599	3.025211674158
