0.002763523158	0.010252353
0.009426707158	0.036691782
0.021119602158	0.081295069
0.033918138158	0.146526146
0.056112664158	0.22421639
0.080129196158	0.348998254
0.118974356158	0.508802161
0.156097738158	0.750954908
0.217770451158	1.011061126
0.288455567158	1.267934533
0.389954096158	1.629010093
0.492481100158	2.040826625
0.614382295158	2.82247479
0.744030699158	3.225005155
0.957324555158	3.972504392
1.513568986158	4.793630142
1.972149388658	5.911553222
2.205118222158	6.955666523
2.467969433158	8.428852414
3.025211674158	9.691212429
