0.005424747866666666	0.007340800933333334
0.01781151073333333	0.04269757259999999
0.04075973879999999	0.10904931240000001
0.07584733719999999	0.22424818839999996
0.12281351166666667	0.3997526636
0.19437856186666666	0.6870163013333335
0.2903794222666667	1.0807758050000003
0.4127541376666667	1.7010074631999998
0.6566699293333335	2.650309613200001
0.8121942945333332	3.7607974901999994
1.029934731	4.636478535533332
1.2771403056000001	6.218922157733334
1.5730970910666668	8.223419665866667
1.9124511003999998	9.984147740000001
2.3360664781333336	13.243965038133332
