0.0022391349999999997	0.0058620522
0.03213732610000001	0.015591839799999997
0.06917393795	0.02808231405
0.12287621715	0.045560851549999996
0.1929208257	0.0682117689
0.27142294815000007	0.09184497419999997
0.34041591885000005	0.11036592205
0.40419824759999995	0.12961314115
0.5304768404	0.15552412975000002
0.6660500609500001	0.18327966629999998
0.8446164245499999	0.2257320382
1.17567133415	0.28395244869999997
1.3677073099999997	0.32794887829999997
1.7054991066499998	0.3771309390999999
2.05805899715	0.4597442518
